"Jacob was the second twin son of,,,",Level2
"How many did Abraham marry.,,,",Level3
"................. is a mutual agreement between two people or parties of e equal or unequal status,,,",Level3
"Who is known as the father of all nations.,,,",Level1
"Who  was  the  father  of  all   nation.,,,",Level2
"It is true God bless Abraham and made him famous.,,,",Level3
"What are the names of Josephs children............................,,,",Level2
"Who was Abraham's second son,,,",Level1
"How old was Joseph when he died ,,,",Level1
"Jacob  was  the  second  son  of.,,,",Level2
"How old was Abraham when he left his family to sachem and then to Bethel,,,",Level1
"Who built an altar and worshiped God.,,,",Level3
"HOW MANY CLASSIFICATION OF RELIGIOUS DO WE HAVE..........,,,",Level2
"Who was Jacob's brother,,,",Level1
"Who was Abraham's wife?,,,",Level1
"Who  was  110years  before he died.,,,",Level1
".............  was  the  founder  of  isreal.,,,",Level2
"How many classification of religious leaders do we have?,,,",Level2
"Who was 110 years before dying?,,,",Level2
"What was Abraham's wife's name?,,,",Level2
"Who is an example of a patriarchs................,,,",Level1
"......................is the religious leaders in the old testament who related with God.,,,",Level1
"who was Abraham wife ,,,",Level1
"The name Daniel means ,,,",Level3
"1. what does the name Jeccob means ?,,,",Level2
"How many children did Joseph had,,,",Level3
"What was the age of  Sarah before she gave birth to Issac?,,,",Level2
"Who are patriarchs?,,,",Level2
"Who  was  the  father  of  Esau  and  Jacob.,,,",Level2
"Jacob means the.................,,,",Level3
"What does Issac mean............?,,,",Level3
Who is the father of Manasseh and Ephraim ,Level1
"2. What was the name of Josephs wife?,,,",Level2
"these are some of the traditional religious leaders are...................,,,",Level2
"What is the name of Abraham's wife,,,",Level3
"What name was given to Joseph by Pharaoh?,,,",Level2
"One these is not a son of Abraham,,,",Level1
"............. Is a  religious leaders in the old testament  who related with  God.,,,",Level1
"How many children did Jacob have?,,,",Level2
"In which books in the bible can we fine the story of Abraham ,,,",Level2
"Was Issac disobedient to God?,,,",Level2
"who was the father of all nations?,,,",Level2
"Which  type  of  religious  leaders  were  spiritual   leaders  in  Islam  that  succeed  the  prophet  Mohammed  .,,,",Level1
".................................... were spiritual leaders in Islam that succeeded the prophet Mohammed,,,",Level2
"which of the following personalities was a patriarch,,,",Level1
"Who was  Isaac's oldest son,,,",Level1
"Who prepared a meal and gave it to Jacob to serve Isaac,,,",Level3
"How old was Joseph when he died,,,",Level1
"when was the Yaa asantewaa war fought?,,,",Level1
"1.The bond of 1844 was a peace arrangement signed in which year?,,,",Level1
"One of the causes of the sagrenti war was that,the Ashantis wanted to give their landto the British?,,,",Level2
"in which year was  yaa Asantewaa   born.,,,",Level1
"Which British reverend minister did the Ashantis capture.,,,",Level1
"In which year was the sagrenti war fought.,,,",Level1
Who was the British Governor who was killed during,Level2
"the battle of Nsamankuo?,,,",Level2
"in which year was the poll tax ordinance abolished,,,",Level1
"How many more chiefs joined to sign the bond of 1844,,,",Level2
"Who offended the Asantehene,,,",Level3
"Who was the queen mother of Ejisu.,,,",Level2
"How was the name sagrenti formed? ,,,",Level2
"How old was Yaa Asantewaa when she died?,,,",Level1
"What is the name of the British Reverend minister who was captured by the Ashantis?,,,",Level1
"How many gold were the Ashantis asked to pay?,,,",Level2
"The Bond of 1844 was an arrangement signed on the ........ between commander Hill and the 8 fante chief of  the southern states.,,,",Level2
"2.these are some example of the introduction of the poll tax ordinance except.,,,",Level2
"the poll tax ordinance was established in,,,",Level2
"Who was the British command during the sagrenti war.,,,",Level2
"HOW many year did the Yaa Astewaa  war  lasted?,,,",Level2
"How much gold were the Ashantis ask to pay as damages after the sagrenti war?,,,",Level2
"Where did they capture yaaAsantewaa to?,,,",Level1
"Which war led to the arrest of Sir Nana Agyeman prempeh 1 and Nana yaa kyia and 56 other elders to seychelles island? ,,,",Level1
"when was the yaa asante war fought,,,",Level1
"Who was the Qureen mother of  Ejisu.,,,",Level2
"3.Which of these is not a causes of the Yaa Asantewaa war,1900.,,,",Level1
"on which island was sir nana Agyeman Prempeh captured to,,,",Level1
"THE ashantis  were defeated in the SAGERNTI WAR IN THE YEAR.,,,",Level2
"The poll tax ordinance was signed under which British governor ,,,",Level1
"The Yaa Asantewaa war lasted for,,,",Level2
"Who led the Ashantis in the war that was fought between the Ashantis and British IN THE year 1900?,,,",Level2
The people were to stop all wicked practices such as ......... in the Gold Coast.,Level2
"NANA YAA ASANTEWAA WAS THE queen mother,,,",Level2
"what is the correct name sagrenti,,,",Level1
"How long did Yaa Asantewaa war last.,,,",Level1
"When was YAA  ASANTIWAA  born?,,,",Level1
"The name sagrenti was formed out of.,,,",Level2
"Who was the British army commander during the sagrenti war,,,",Level2
"What was the name of the gold coast governor during the years 1874-1899?,,,",Level2
"How many Elder were deported to the Seychelles island during the Yaa Asantewaa war,,,",Level2
"............... are set of rules and regulations that are used to govern a country or a state,,,",Level2
"How many types of constitution do we have.,,,",Level3
"..........is a set of rules and regulation that is used govern a country.,,,",Level3
"The two main types of constitution are.............................,,,",Level3
"A constitution can be classified or grouped in how many forms,,,",Level2
"How many type of constitution do we have,,,",Level3
"................   is  a type   of  constitution  that  contains  all  the  basic  written  or   type  in  a single  or series  of  document ,,,",Level3
" 1.Which constitution is Ghana currently using.,,,",Level1
"One if these is not a constitution.,,,",Level5
"All these are advantages of an unwritten constitution except.....................,,,",Level2
"........... is a set of rules and regulations that are used to govern a country or an institution,,,",Level2
"Which of these is not a type of constitution.,,,",Level1
"All these are features of  our constitution except,,,",Level2
"The two{2} main types of  constitution are ......................,,,",Level3
"........... is a type of constitution that contains all the basic laws  written or  typed in a single or a series of document ,,,",Level3
".............is the type of constitution in which all the basic laws used for governing are country are not codified or written in a single document or series of  document,,,",Level1
"One advantage  of a written constitution is  ,,,",Level1
"The disadvantages of a written constitution is,,,",Level2
"A constitution is arrange in.,,,",Level1
