"...............is the transfer of  pollen grains  form the anther to the stigma of a flower.,,,"
"................IS a fertilized ovule which contains an embryo,,,"
"......is the period of growth in activity in seeds.,,,"
"The  leaves manifacture  food for the plant by a process  called........... ,,,"
"THE SUGARY LIQUID SUBSTANCE IN FLOWER THAT ATTRACT INSECT IS CALLED,,,"
"Human can also disperse fruit and seed from their parent plant,,,"
"............. are seeds that have not been damage by heat,by chemicals or insects.,,,"
"..................is the fusion of the male gamete and female gamete to form a zygote.,,,"
"............... consist of the sepals.,,,"
"Dispersal by animals and mankind is the process by which some fruits and seeds are easily carried by animals and mankind.,,,"
"is  the  reproductive  part of a flower.,,,"
"................. is a fertilised  matured  ovary,,,"
".......................is the fusion of male sex cell,and female sex  to a zygote,,,"
"..........consist  of  the  sepals.,,,"
"THE OUTER SEED COAT OF A SEED IS THE,,,"
"the word mono means.....,,,"
"these  are  agent  of pollination  except.,,,"
"................ is a fertilised  matured ovary,,,"
"....................it  is  the  reproductive part of the flower it consist of the filament and the anther.,,,"
"THE MIDDLE LAYER OF A FRUIT IS CALLED,,,"
"Another name for seedless fruits is,,,"
"................is  the  female  reproductive  parts  of  the  flower.,,,"
"All the following are changes that take place in the flower after fertilization except ,,,"
"POLLEN GRAINS ARE CONDITION IN THE,,,"
"Which one of  these  is  the  function  of  the  corolla.,,,"
"How  many  types  of  responsibilities  do  we  have?,,,"
"...............is a duty or obligation that is assigned to an individual .,,,"
"A_is a duty assigned to a person to perform.,,,"
".............is   a   duty or  obligation  that is  assigned to an  individual.,,,"
"A----------- is  a  duty  or  obligation   that  is  assigned  to  an  individual.,,,"
"....................are duties we perform at home, school and the society,,,"
"All the  following  are responsibilities of   children  at home  except,,,"
".....................refers to  one's  duty  as  a  child  to  do for his/her  parent.,,,"
"................is   the     duties      we       perform      at        home,,,"
"...........................responsibilities that we perform a home,society and at school,,,"
"What is responsibility .,,,"
What   is  responsibility
".............are duty we perform at home, school and society.,,,"
"All the following  are importance of   responsibilities    except....................... .,,,"
"Thy  are  duties   we   perform  at   home, school  and  the   society.,,,"
"HOW   many  types  of  responsibility,,,"
"how many types of responsibilities do we have in faith series ,,,"
"which of the following is  not a moral  responsibility of  children,,,"
"How many types of responsibility do we have .................,. .,,,"
"Children must respect their parent only,,,"
"All  this is a type of responsibility, EXCEPT,,,"
"Haw many types  of responsibilities do we have.,,,"
"..................is   the   responsibility  that   one  is suppose  to  perform as  a citizen of   a community,society,country.  ,,,"
"An importance of responsibility is .....................................................................,,,"
".............it is one's duty as a child to the parents.,,,"
"Being  responsible  is  a  sign  of....................,,,"
"What is  responsibilities,,,"
"How   many  types   of    responsibilities      do    we   have.  ,,,"
"The duties performed to enhance ones faith is known   as .......................... .,,,"
"What do we get if we are responsibol .,,,"
"How main types of responsibilities do we have ,,,"
"How   many  type   of    responsibility     do   have,,,"
"Religious responsibilities always deals with praying only,,,"
"All this are types of   responsibility   except.,,,"
"how many types of responsibility do we have,,,"
"ALL  this is a sign of responsibility,  except;,,,"
"being lazy is a responsibility,,,"
"All the following are importance of responsibilities except,,,"
How    many    types  of   responsibility
"How many types of responsibilities do we have,,,"
"All these are types of responsibilities except ...............,,,"
"what are responsibility.,,,"
"which of these does not form part of the life cycle of a/an male mosquito?,,,"
"which of these substances does not contain acid?,,,"
"the digestive system of humans is also referred to as,,,"
"which of these set of teeth is use for chewing food?,,,"
"................ are spiritual leaders in Islam that succeeded the prophet mohammed,,,"
"Who was the father of Manaseh and Ephrain.,,,"
"Abraham was ............ yrs when he left his family to sachem and to Bethel,,,"
"What  is   the  meaning  of  joseh,,,"
"how old was Joseph when he died?,,,"
"Jacob was the second twin son of,,,"
"How many did Abraham marry.,,,"
"................. is a mutual agreement between two people or parties of e equal or unequal status,,,"
"Who is known as the father of all nations.,,,"
"Who  was  the  father  of  all   nation.,,,"
"It is true God bless Abraham and made him famous.,,,"
"What are the names of Josephs children............................,,,"
"Who was Abraham's second son,,,"
"How old was Joseph when he died ,,,"
"Jacob  was  the  second  son  of.,,,"
"How old was Abraham when he left his family to sachem and then to Bethel,,,"
"Who built an altar and worshiped God.,,,"
"HOW MANY CLASSIFICATION OF RELIGIOUS DO WE HAVE..........,,,"
"Who was Jacob's brother,,,"
"Who was Abraham's wife?,,,"
"Who  was  110years  before he died.,,,"
".............  was  the  founder  of  isreal.,,,"
"How many classification of religious leaders do we have?,,,"
"Who was 110 years before dying?,,,"
"What was Abraham's wife's name?,,,"
"Who is an example of a patriarchs................,,,"
"......................is the religious leaders in the old testament who related with God.,,,"
"who was Abraham wife ,,,"
"The name Daniel means ,,,"
"1. what does the name Jeccob means ?,,,"
"How many children did Joseph had,,,"
"What was the age of  Sarah before she gave birth to Issac?,,,"
"Who are patriarchs?,,,"
"Who  was  the  father  of  Esau  and  Jacob.,,,"
"Jacob means the.................,,,"
"What does Issac mean............?,,,"
Who is the father of Manasseh and Ephraim 
"2. What was the name of Josephs wife?,,,"
"these are some of the traditional religious leaders are...................,,,"
"What is the name of Abraham's wife,,,"
"What name was given to Joseph by Pharaoh?,,,"
"One these is not a son of Abraham,,,"
"............. Is a  religious leaders in the old testament  who related with  God.,,,"
"How many children did Jacob have?,,,"
"In which books in the bible can we fine the story of Abraham ,,,"
"Was Issac disobedient to God?,,,"
"who was the father of all nations?,,,"
"Which  type  of  religious  leaders  were  spiritual   leaders  in  Islam  that  succeed  the  prophet  Mohammed  .,,,"
".................................... were spiritual leaders in Islam that succeeded the prophet Mohammed,,,"
"which of the following personalities was a patriarch,,,"
"Who was  Isaac's oldest son,,,"
"Who prepared a meal and gave it to Jacob to serve Isaac,,,"
"How old was Joseph when he died,,,"
