"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
"경기도 수원시",,경기도 수원시 장안구 정자천로173번길 11-13,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.295397,126.994044,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 수성로303번길 29,생활방범,1,200,360도전방면,30,2020-02,031-228-3308,37.2924045,127.0048231,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 332-1,생활방범,1,200,360도전방면,30,2020-02,031-228-3308,37.3119673,126.9829923,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 연무동 산 22-3,생활방범,1,200,360도전방면,30,2020-02,031-228-3308,37.2921855,127.0252431,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 산 21-1,생활방범,1,200,360도전방면,30,2020-02,031-228-3308,37.291966,127.0261259,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 팔달로199번길 50,어린이보호,1,200,360도전방면,30,2020-02,031-228-3308,37.2873861,127.0064626,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 율전로101번길 50-9,어린이보호,1,200,360도전방면,30,2020-02,031-228-3308,37.2992733,126.966272,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 수일로 279,어린이보호,1,200,360도전방면,30,2020-02,031-228-3308,37.3039373,127.0199316,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 수일로113번길 25,생활방범,4,200,360도전방면,30,2020-02,031-228-3308,37.438072,127.153025,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1381-9,교통단속,1,200,360도전방면,30,2020-02,031-228-3308,37.285036,127.056379,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 북수동 333-3,교통단속,1,200,360도전방면,30,2020-02,031-228-3308,37.284022,127.057758,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 955-67,교통단속,1,200,360도전방면,30,2020-02,031-228-3308,37.286041,127.057515,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 905-2,교통단속,1,200,360도전방면,30,2020-02,031-228-3308,37.287211,127.061413,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1381-9,교통단속,1,200,360도전방면,30,2020-01,031-228-3308,37.287555,127.057619,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 955-67,생활방범,3,200,360도전방면,30,2020-02,031-228-3308,37.286041,127.057515,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1381-9,생활방범,2,200,360도전방면,30,2020-01,031-228-3308,37.287555,127.057619,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 620-12,교통단속,2,200,360도전방면,30,2020-01,031-228-3308,37.278451,127.249205,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 620-12,생활방범,2,200,360도전방면,30,2020-01,031-228-3308,37.278451,127.249205,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로 79번길 23,생활방범,4,200,360도전방면,30,2020-02,031-228-3308,37.2588261,126.991685,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 지동 290-5,생활방범,3,200,360도전방면,30,2011-02,031-228-3308,37.279427,126.968884,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운로57번길 3,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.278781,126.972755,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운로63번길 56-7,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.279611,126.969608,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운로86번길 28-14,생활방범,5,200,360도전방면,30,2011-02,031-228-3308,37.279943,126.973922,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운로45번길 69,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.276436,126.970317,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운로45번길 91-13,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.275558,126.971243,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구우중로3번길 11,생활방범,3,200,360도전방면,30,2011-02,031-228-3308,37.275291,126.972731,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 당수동 177-17,생활방범,5,200,360도전방면,30,2011-02,031-228-3308,37.293091,126.944104,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북로56번길 47,생활방범,3,200,360도전방면,30,2011-02,031-228-3308,37.297725,126.955908,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북로25-13,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.293739,126.958844,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 801-42,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.295225,126.958319,2021-02-08
"경기도 수원시",,경기도 수원시 당지로15번길 38,생활방범,4,200,360도전방면,30,2011-02,031-228-3308,37.291412,126.938606,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 449-42,생활방범,5,200,360도전방면,30,2011-02,031-228-3308,37.291674,126.961351,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운로45번길 59-32,생활방범,5,200,360도전방면,30,2011-02,031-228-3308,37.276247,126.972118,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 정조로 709번길 2,생활방범,5,200,360도전방면,30,2014-12,031-228-3308,37.271471,127.017005,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 조원로89번길 13,생활방범,6,200,360도전방면,30,2014-12,031-228-3308,37.300155,127.015375,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 조원로89번길 13,생활방범,6,200,360도전방면,30,2014-12,031-228-3308,37.300483,127.015367,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 수원천로258번길 10-5,생활방범,3,200,360도전방면,30,2014-12,031-228-3308,37.276212,127.020403,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 중부대로39번길 3-15,생활방범,4,200,360도전방면,30,2014-12,031-228-3308,37.275993,127.020635,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 중부대로 31-13,생활방범,3,200,360도전방면,30,2014-12,031-228-3308,37.275749,127.020796,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 중부대로 39,생활방범,2,200,360도전방면,30,2014-12,031-228-3308,37.275527,127.021068,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 동수원로146번길 98,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.246163,127.033989,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 곡반정로 47,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.233461,127.026997,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 곡반정동 612-4,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.234421,127.023515,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 동수원로146번길 208-22,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.241912,127.031524,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선로264번길 63,생활방범,5,200,360도전방면,30,2018-02,031-228-3308,37.255407,126.982918,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로9번길 73,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.255973,126.986741,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 매송고색로804번길 49-61,생활방범,3,200,360도전방면,30,2018-02,031-228-3308,37.251651,126.993111,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색로66번길 47-15,생활방범,3,200,360도전방면,30,2018-02,031-228-3308,37.249108,126.985635,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서수원로183번길 19,생활방범,5,200,360도전방면,30,2018-02,031-228-3308,37.243148,126.968146,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔로 9-1,생활방범,5,200,360도전방면,30,2018-02,031-228-3308,37.252667,126.984346,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 삼천병마로1583번길 6,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.244148,126.962923,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세류로61번길 19-4,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.265034,127.007349,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 정조로413번길 19,생활방범,4,200,360도전방면,30,2018-02,031-228-3308,37.246721,127.013116,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 권광로290번길 18-1,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.273794,127.037137,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 164-3,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.272939,127.037859,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 인계로 189번길 7,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.266151,127.038403,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매여울로57번길 40,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.273686,127.042057,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동수원로 493,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.272295,127.044831,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매여울로52번길 3,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.272767,127.045008,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동수원로513번길 23,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.273576,127.045548,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 950,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.266837,127.033946,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 153-18,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.274561,127.044052,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매여울로 24-2,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.271138,127.047685,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동탄원천로915번길 36,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.258032,127.647395,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동수원로 336,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.259757,127.038346,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동수원로 300,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.256341,127.036856,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 효원로366번길 32,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.257698,127.041427,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 1318,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.260952,127.049102,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 인계로 264번길 4-21,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.263289,127.045584,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 1328,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.258525,127.045224,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 산남로34번길 32-4,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.264673,127.049333,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄로 185,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.267348,127.044055,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매영로 58,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.268577,127.049266,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 인계로 259-2,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.264009,127.045889,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 866-25,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.263195,127.049279,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동탄원천로 1035,생활방범,5,200,360도전방면,30,2011-03,031-228-3308,37.263036,127.050041,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 인계로 212,생활방범,4,200,360도전방면,30,2011-03,031-228-3308,37.265237,127.040457,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 금당로 56,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.302164,127.016626,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 금당로 56,생활방범,3,200,360도전방면,30,2017-03,031-228-3308,37.302164,127.016626,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 금당로69번길 17-21,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.304651,127.014314,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 파장로 63,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.305752,126.993555,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선로 337,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.259971,126.990162,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세지로 126번길43,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.262311,127.022051,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로 79번길66,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.260954,126.993813,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 곡반정로19번길 47,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.233872,127.024917,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 권광로 367번길 29,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.278962,127.036541,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 팔달로 127번길82,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.280225,126.999041,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 덕영대로 795번길 18,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.281888,126.993264,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 장다리로 245번길 6,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.271845,127.026147,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1373-15,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.304916,127.047022,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매영로 91,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.268515,127.053021,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 에듀타운로 106번길 46,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.291041,127.046891,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매영로 10,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.270092,127.043966,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동탄원천로 881번길 76,교통단속,1,200,360도전방면,30,2017-03,031-228-3308,37.256492,127.043309,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 장안로 232,생활방범,5,200,360도전방면,30,2006-03,031-228-3308,37.181051,126.594021,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 장안로247-24,생활방범,3,200,360도전방면,30,2006-03,031-228-3308,37.181201,126.593381,2021-02-08
