단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,등록차량수
C1724,1256,아파트,경상남도,행복주택,21.9,234,1.0,L,21220000,104000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,26.27,344,1.0,L,24660000,121000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,26.37,40,1.0,L,24660000,121000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,36.78,172,1.0,L,34140000,167000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,36.89,24,1.0,L,34140000,167000,0.0,6.0,878.0,701.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),57.53,32,3.0,A,39000000,450000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),57.87,2,3.0,A,39000000,450000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.91,4,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.91,410,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.91,146,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.92,625,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.92,27,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.92,16,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.93,18,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.97,2,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1802,1438,아파트,세종특별자치시,공공임대(10년),59.97,156,3.0,A,43000000,470000,0.0,2.0,1500.0,1983.0
C1939,2334,아파트,경기도,국민임대,26.73,168,13.0,H,18217000,146780,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,26.73,726,13.0,H,18217000,146780,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,26.83,6,13.0,H,18217000,146780,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,26.83,114,13.0,H,18217000,146780,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,37.43,56,13.0,H,34967000,211320,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,37.43,508,13.0,H,34967000,211320,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,37.6,8,13.0,H,34967000,211320,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,37.6,88,13.0,H,34967000,211320,0.0,3.0,1713.0,1896.0
C1939,2334,아파트,경기도,국민임대,46.99,660,13.0,H,54829000,275860,0.0,3.0,1713.0,1896.0
C1284,528,아파트,경상남도,공공임대(10년),59.72,59,0.0,A,32896000,185040,0.0,5.0,543.0,780.0
C1284,528,아파트,경상남도,공공임대(10년),59.92,469,0.0,A,32896000,185040,0.0,5.0,543.0,780.0
C2595,867,아파트,경상남도,공공임대(10년),59.95,137,2.0,A,38000000,430000,0.0,5.0,897.0,1359.0
C2595,867,아파트,경상남도,공공임대(10년),59.96,557,2.0,A,38000000,430000,0.0,5.0,897.0,1359.0
C2595,867,아파트,경상남도,공공임대(10년),74.93,105,2.0,A,44000000,550000,0.0,5.0,897.0,1359.0
C2595,867,아파트,경상남도,공공임대(10년),84.9,60,2.0,A,54000000,620000,0.0,5.0,897.0,1359.0
C2595,867,아파트,경상남도,공공임대(10년),84.98,8,2.0,A,54000000,620000,0.0,5.0,897.0,1359.0
C2351,542,아파트,경기도,공공임대(10년),51.05,47,6.0,A,40000000,390000,0.0,4.0,542.0,646.0
C2351,542,아파트,경기도,공공임대(10년),51.05,49,6.0,A,40000000,390000,0.0,4.0,542.0,646.0
C2351,542,아파트,경기도,공공임대(10년),51.08,98,6.0,A,40000000,390000,0.0,4.0,542.0,646.0
C2351,542,아파트,경기도,공공임대(10년),59.07,324,6.0,A,48000000,450000,0.0,4.0,542.0,646.0
C2351,542,아파트,경기도,공공임대(10년),59.07,24,6.0,A,48000000,450000,0.0,4.0,542.0,646.0
C2506,1124,아파트,대구광역시,공공임대(10년),49.76,110,14.0,A,32000000,390000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),49.76,100,14.0,A,32000000,390000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),49.76,20,14.0,A,32000000,390000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.92,20,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.93,59,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.98,266,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.98,232,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.98,39,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.99,78,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),59.99,20,14.0,A,43000000,450000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),74.6,20,14.0,A,54000000,580000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),74.7,20,14.0,A,54000000,580000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),74.97,40,14.0,A,54000000,580000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),74.97,20,14.0,A,54000000,580000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),84.67,20,14.0,A,65000000,640000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),84.67,20,14.0,A,65000000,640000,0.0,3.0,1201.0,1433.0
C2506,1124,아파트,대구광역시,공공임대(10년),84.96,40,14.0,A,65000000,640000,0.0,3.0,1201.0,1433.0
C1697,526,아파트,경기도,공공임대(10년),74.55,112,4.0,A,63000000,360000,0.0,3.0,727.0,854.0
C1697,526,아파트,경기도,공공임대(10년),74.65,58,4.0,A,63000000,360000,0.0,3.0,727.0,854.0
C1697,526,아파트,경기도,공공임대(10년),74.8,58,4.0,A,63000000,360000,0.0,3.0,727.0,854.0
C1697,526,아파트,경기도,공공임대(10년),84.74,72,4.0,A,75000000,390000,0.0,3.0,727.0,854.0
C1697,526,아파트,경기도,공공임대(10년),84.9,38,4.0,A,75000000,390000,0.0,3.0,727.0,854.0
C1697,526,아파트,경기도,공공임대(10년),84.99,188,4.0,A,75000000,390000,0.0,3.0,727.0,854.0
C2259,947,아파트,경기도,공공임대(10년),74.55,200,5.0,A,63000000,360000,0.0,2.0,1306.0,1378.0
C2259,947,아파트,경기도,공공임대(10년),74.65,103,5.0,A,63000000,360000,0.0,2.0,1306.0,1378.0
C2259,947,아파트,경기도,공공임대(10년),74.8,105,5.0,A,63000000,360000,0.0,2.0,1306.0,1378.0
C2259,947,아파트,경기도,공공임대(10년),84.74,94,5.0,A,75000000,390000,0.0,2.0,1306.0,1378.0
C2259,947,아파트,경기도,공공임대(10년),84.9,155,5.0,A,75000000,390000,0.0,2.0,1306.0,1378.0
C2259,947,아파트,경기도,공공임대(10년),84.99,290,5.0,A,75000000,390000,0.0,2.0,1306.0,1378.0
C1786,480,아파트,강원도,행복주택,16.91,156,25.0,K,-,-,0.0,3.0,338.0,345.0
C1786,480,아파트,강원도,행복주택,26.9,136,25.0,K,-,-,0.0,3.0,338.0,345.0
C1786,480,아파트,강원도,행복주택,26.9,72,25.0,K,-,-,0.0,3.0,338.0,345.0
C1786,480,아파트,강원도,행복주택,26.9,24,25.0,K,-,-,0.0,3.0,338.0,345.0
C1786,480,아파트,강원도,행복주택,36.91,92,25.0,J,30560000,145160,0.0,3.0,338.0,345.0
C1357,908,아파트,부산광역시,공공임대(10년),74.84,80,27.0,A,57000000,550000,0.0,1.0,1001.0,995.0
C1357,908,아파트,부산광역시,공공임대(10년),74.9,656,27.0,A,57000000,550000,0.0,1.0,1001.0,995.0
C1357,908,아파트,부산광역시,공공임대(10년),74.9,20,27.0,A,57000000,550000,0.0,1.0,1001.0,995.0
C1357,908,아파트,부산광역시,공공임대(10년),84.88,152,27.0,A,70000000,620000,0.0,1.0,1001.0,995.0
C2570,450,아파트,전라남도,행복주택,21.43,160,14.0,N,12920000,71000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,23.54,16,14.0,N,14212000,78000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,23.54,8,14.0,N,13946000,76000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,26.6,94,14.0,N,15884000,87000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,26.6,22,14.0,N,15580000,85000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,26.6,36,14.0,N,15580000,85000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,26.81,24,14.0,N,15580000,85000,0.0,2.0,318.0,205.0
C2570,450,아파트,전라남도,행복주택,36.17,90,14.0,N,20976000,115000,0.0,2.0,318.0,205.0
C1652,890,아파트,서울특별시,행복주택,16.84,188,20.0,J,40400000,134660,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,29.76,48,20.0,J,69600000,232000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,29.76,24,20.0,J,69600000,232000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,29.76,42,20.0,J,69600000,232000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,29.76,118,20.0,J,69600000,232000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,29.76,32,20.0,J,69600000,232000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,29.76,72,20.0,J,69600000,232000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,36.85,96,20.0,J,84000000,280000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,36.85,4,20.0,J,84000000,280000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,36.85,128,20.0,J,84000000,280000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,36.85,4,20.0,J,84000000,280000,1.0,8.0,423.0,509.0
C1652,890,아파트,서울특별시,행복주택,44.83,134,20.0,J,100400000,334660,1.0,8.0,423.0,509.0
C1565,1020,아파트,대구광역시,행복주택,21.86,548,42.0,J,15960000,79800,0.0,3.0,719.0,588.0
C1565,1020,아파트,대구광역시,행복주택,21.86,54,42.0,J,15520000,77600,0.0,3.0,719.0,588.0
C1565,1020,아파트,대구광역시,행복주택,21.86,48,42.0,J,15520000,77600,0.0,3.0,719.0,588.0
C1565,1020,아파트,대구광역시,행복주택,36.92,370,42.0,J,26200000,131000,0.0,3.0,719.0,588.0
C1910,616,아파트,전라북도,행복주택,16.85,216,21.0,J,13320000,79920,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,16.85,12,21.0,J,12720000,76320,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,26.65,58,21.0,J,19720000,118320,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,26.65,58,21.0,J,19720000,118320,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,26.68,28,21.0,J,19720000,118320,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,26.68,12,21.0,J,19720000,118320,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,26.68,28,21.0,J,19720000,118320,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,36.46,120,21.0,J,26200000,157200,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,36.46,68,21.0,J,26200000,157200,0.0,2.0,350.0,396.0
C1910,616,아파트,전라북도,행복주택,36.46,12,21.0,J,26200000,157200,0.0,2.0,350.0,396.0
C2359,820,아파트,전라남도,국민임대,26.98,204,9.0,H,6887000,90460,0.0,3.0,629.0,693.0
C2359,820,아파트,전라남도,국민임대,33.09,212,9.0,H,8943000,122330,0.0,3.0,629.0,693.0
C2359,820,아파트,전라남도,국민임대,46.65,120,9.0,H,20560000,204570,0.0,3.0,629.0,693.0
C2359,820,아파트,전라남도,영구임대,24.43,44,9.0,I,7048000,67880,0.0,3.0,629.0,693.0
C2359,820,아파트,전라남도,영구임대,24.71,240,9.0,I,7126000,68620,0.0,3.0,629.0,693.0
C2139,311,아파트,경상남도,국민임대,26.94,108,11.0,H,7252000,121000,0.0,4.0,232.0,155.0
C2139,311,아파트,경상남도,국민임대,33.94,138,11.0,H,9061000,147000,0.0,4.0,232.0,155.0
C2139,311,아파트,경상남도,국민임대,46.95,60,11.0,H,21271000,220000,0.0,4.0,232.0,155.0
C1979,270,아파트,경기도,행복주택,16.75,96,17.0,L,23438000,102800,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,26.24,10,17.0,L,37008000,163450,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,26.24,4,17.0,L,37419000,164480,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,26.4,3,17.0,L,37419000,164480,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,26.49,22,17.0,L,37419000,164480,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,36.14,99,17.0,L,51811000,228210,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,36.14,17,17.0,L,51811000,228210,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,36.3,16,17.0,L,51811000,228210,0.0,4.0,183.0,133.0
C1979,270,아파트,경기도,행복주택,36.3,3,17.0,L,51811000,228210,0.0,4.0,183.0,133.0
C1803,100,아파트,울산광역시,행복주택,16.67,32,13.0,J,22000000,104680,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,26.11,3,13.0,J,32800000,156070,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,26.11,3,13.0,J,32800000,156070,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,26.26,16,13.0,J,34400000,163680,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,26.26,6,13.0,J,34400000,163680,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,26.26,6,13.0,J,34400000,163680,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,36.16,8,13.0,J,46400000,220780,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,36.16,8,13.0,J,46400000,220780,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,36.16,9,13.0,J,46400000,220780,0.0,2.0,57.0,78.0
C1803,100,아파트,울산광역시,행복주택,36.16,9,13.0,J,46400000,220780,0.0,2.0,57.0,78.0
C2508,847,아파트,전라북도,국민임대,26.82,216,13.0,H,9000000,106000,0.0,3.0,496.0,568.0
C2508,847,아파트,전라북도,국민임대,26.83,12,13.0,H,9000000,106000,0.0,3.0,496.0,568.0
C2508,847,아파트,전라북도,국민임대,37.01,218,13.0,H,18000000,150000,0.0,3.0,496.0,568.0
C2508,847,아파트,전라북도,국민임대,37.17,8,13.0,H,18000000,150000,0.0,3.0,496.0,568.0
C2508,847,아파트,전라북도,국민임대,46.16,92,13.0,H,27000000,205000,0.0,3.0,496.0,568.0
C2508,847,아파트,전라북도,영구임대,24.74,266,13.0,I,8184000,68400,0.0,3.0,496.0,568.0
C2508,847,아파트,전라북도,영구임대,24.75,30,13.0,I,8184000,68400,0.0,3.0,496.0,568.0
C2531,540,아파트,제주특별자치도,국민임대,29.26,134,22.0,H,9171000,141000,0.0,6.0,397.0,358.0
C2531,540,아파트,제주특별자치도,국민임대,29.26,30,22.0,H,9171000,141000,0.0,6.0,397.0,358.0
C2531,540,아파트,제주특별자치도,국민임대,46.27,96,22.0,H,24948000,243000,0.0,6.0,397.0,358.0
C2531,540,아파트,제주특별자치도,행복주택,16.8,98,22.0,J,16800000,71400,0.0,6.0,397.0,358.0
C2531,540,아파트,제주특별자치도,행복주택,26.53,56,22.0,J,25600000,108800,0.0,6.0,397.0,358.0
C2531,540,아파트,제주특별자치도,행복주택,36.78,126,22.0,J,35200000,149600,0.0,6.0,397.0,358.0
C1695,203,아파트,전라남도,행복주택,16.97,89,12.0,J,15080000,89220,0.0,4.0,109.0,123.0
C1695,203,아파트,전라남도,행복주택,26.72,19,12.0,J,22440000,132770,0.0,4.0,109.0,123.0
C1695,203,아파트,전라남도,행복주택,26.72,8,12.0,J,22440000,132770,0.0,4.0,109.0,123.0
C1695,203,아파트,전라남도,행복주택,26.72,12,12.0,J,22440000,132770,0.0,4.0,109.0,123.0
C1695,203,아파트,전라남도,행복주택,36.78,72,12.0,J,30120000,178210,0.0,4.0,109.0,123.0
C2556,303,아파트,울산광역시,국민임대,36.4,216,21.0,H,7200000,119000,0.0,2.0,249.0,148.0
C2556,303,아파트,울산광역시,국민임대,36.47,16,21.0,H,7200000,119000,0.0,2.0,249.0,148.0
C2556,303,아파트,울산광역시,국민임대,46.65,68,21.0,H,16700000,163000,0.0,2.0,249.0,148.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),59.87,456,7.0,A,39000000,460000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),59.91,34,7.0,A,39000000,460000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),59.94,58,7.0,A,39000000,460000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),59.94,28,7.0,A,39000000,460000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),59.94,30,7.0,A,39000000,460000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),74.92,156,7.0,A,49000000,550000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),74.93,78,7.0,A,49000000,550000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),84.88,160,7.0,A,61000000,600000,0.0,2.0,1142.0,1524.0
C2086,1080,아파트,세종특별자치시,공공임대(10년),84.94,80,7.0,A,61000000,600000,0.0,2.0,1142.0,1524.0
C1544,442,아파트,대구광역시,공공임대(10년),74.96,146,10.0,A,43000000,460000,0.0,2.0,533.0,713.0
C1544,442,아파트,대구광역시,공공임대(10년),84.97,81,10.0,A,53000000,490000,0.0,2.0,533.0,713.0
C1544,442,아파트,대구광역시,공공임대(10년),84.98,215,10.0,A,53000000,490000,0.0,2.0,533.0,713.0
C2154,178,아파트,강원도,국민임대,29.92,108,2.0,A,7700000,130000,0.0,1.0,131.0,124.0
C2154,178,아파트,강원도,국민임대,29.92,12,2.0,A,7700000,130000,0.0,1.0,131.0,124.0
C2154,178,아파트,강원도,국민임대,37.29,20,2.0,A,13200000,170000,0.0,1.0,131.0,124.0
C2154,178,아파트,강원도,국민임대,46.69,38,2.0,A,20800000,225000,0.0,1.0,131.0,124.0
C2496,818,아파트,전라북도,공공임대(10년),74.8,188,0.0,A,57000000,530000,0.0,3.0,995.0,1400.0
C2496,818,아파트,전라북도,공공임대(10년),84.86,395,0.0,A,69000000,590000,0.0,3.0,995.0,1400.0
C2496,818,아파트,전라북도,공공임대(10년),84.91,155,0.0,A,69000000,590000,0.0,3.0,995.0,1400.0
C2496,818,아파트,전라북도,공공임대(10년),84.98,80,0.0,A,69000000,590000,0.0,3.0,995.0,1400.0
C1756,404,아파트,울산광역시,공공임대(10년),84.97,305,1.0,A,55000000,620000,0.0,3.0,486.0,609.0
C1756,404,아파트,울산광역시,공공임대(10년),84.97,25,1.0,A,55000000,620000,0.0,3.0,486.0,609.0
C1756,404,아파트,울산광역시,공공임대(10년),84.98,49,1.0,A,55000000,620000,0.0,3.0,486.0,609.0
C1756,404,아파트,울산광역시,공공임대(10년),84.98,25,1.0,A,55000000,620000,0.0,3.0,486.0,609.0
C2362,1509,아파트,경기도,행복주택,21.96,144,46.0,J,19760000,83000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,21.96,144,46.0,J,19760000,83000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,21.97,188,46.0,J,19760000,83000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,21.98,36,46.0,J,19360000,82000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,21.99,24,46.0,J,19360000,82000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,26.85,48,46.0,J,23520000,99000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,26.85,48,46.0,J,23520000,99000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,26.86,382,46.0,J,23520000,99000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,26.9,8,46.0,J,23520000,99000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,26.9,40,46.0,J,23520000,99000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,26.9,12,46.0,J,23520000,99000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,36.71,24,46.0,J,31880000,135000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,36.71,26,46.0,J,31880000,135000,0.0,2.0,1055.0,196.0
C2362,1509,아파트,경기도,행복주택,36.9,376,46.0,J,31880000,135000,0.0,2.0,1055.0,196.0
C2568,412,아파트,경상북도,행복주택,16.87,140,31.0,J,10360000,60430,0.0,2.0,287.0,189.0
C2568,412,아파트,경상북도,행복주택,26.95,96,31.0,J,15080000,87960,0.0,2.0,287.0,189.0
